time,temperature
691.0,10.016596810369414
692.0,10.01662082890818
693.0,10.016644847446948
694.0,10.016668865985714
695.0,10.016692884524481
696.0,10.016716903063246
697.0,10.016740921602011
698.0,10.016764940140776
699.0,10.016788958679541
700.0,10.016812977218306
701.0,10.01683699575707
702.0,10.016861014295833
703.0,10.016885032834596
704.0,10.016909051373359
705.0,10.016933069912122
706.0,10.016957088450885
707.0,10.016981106989647
708.0,10.017005125528408
709.0,10.01702914406717
710.0,10.017053162605931
711.0,10.017077181144693
712.0,10.017101199683452
713.0,10.017125218222212
714.0,10.017149236760972
715.0,10.017173255299731
716.0,10.017197273838491
717.0,10.017221292377249
718.0,10.017245310916007
719.0,10.017269329454765
720.0,10.017293347993522
721.0,10.01731736653228
722.0,10.017341385071036
723.0,10.017365403609793
724.0,10.017389422148549
725.0,10.017413440687305
726.0,10.01743745922606
727.0,10.017461477764815
728.0,10.01748549630357
729.0,10.017509514842324
730.0,10.017533533381078
731.0,10.017557551919833
732.0,10.017581570458587
733.0,10.01760558899734
734.0,10.017629607536092
735.0,10.017653626074845
736.0,10.017677644613597
737.0,10.01770166315235
738.0,10.0177256816911
739.0,10.017749700229851
740.0,10.017773718768602
741.0,10.017797737307353
742.0,10.017821755846104
743.0,10.017845774384853
744.0,10.017869792923602
745.0,10.01789381146235
746.0,10.0179178300011
747.0,10.017941848539849
748.0,10.017965867078596
749.0,10.017989885617343
750.0,10.01801390415609
751.0,10.018037922694838
752.0,10.018061941233585
753.0,10.01808595977233
754.0,10.018109978311076
755.0,10.018133996849821
756.0,10.018158015388567
757.0,10.018182033927312
758.0,10.018206052466057
759.0,10.018230071004801
760.0,10.018254089543545
761.0,10.018278108082288
762.0,10.018302126621032
763.0,10.018326145159776
764.0,10.018350163698518
765.0,10.01837418223726
766.0,10.018398200776002
767.0,10.018422219314743
768.0,10.018446237853485
769.0,10.018470256392225
770.0,10.018494274930966
771.0,10.018518293469706
772.0,10.018542312008446
773.0,10.018566330547186
774.0,10.018590349085924
775.0,10.018614367624663
776.0,10.018638386163401
777.0,10.01866240470214
778.0,10.018686423240878
779.0,10.018710441779614
780.0,10.01873446031835
781.0,10.018758478857087
782.0,10.018782497395824
783.0,10.01880651593456
784.0,10.018830534473297
785.0,10.018854553012032
786.0,10.018878571550767
787.0,10.018902590089501
788.0,10.018926608628236
789.0,10.018950627166971
790.0,10.018974645705704
791.0,10.018998664244437
792.0,10.01902268278317
793.0,10.019046701321903
794.0,10.019070719860636
795.0,10.019094738399367
796.0,10.019118756938099
797.0,10.01914277547683
798.0,10.019166794015561
799.0,10.019190812554292
800.0,10.019214831093022
801.0,10.019238849631751
802.0,10.01926286817048
803.0,10.01928688670921
804.0,10.01931090524794
805.0,10.01933492378667
806.0,10.019358942325397
807.0,10.019382960864124
808.0,10.019406979402852
809.0,10.01943099794158
810.0,10.019455016480308
811.0,10.019479035019033
812.0,10.01950305355776
813.0,10.019527072096485
814.0,10.019551090635211
815.0,10.019575109173937
816.0,10.019599127712661
817.0,10.019623146251385
818.0,10.01964716479011
819.0,10.019671183328834
820.0,10.019695201867558
821.0,10.01971922040628
822.0,10.019743238945003
823.0,10.019767257483725
824.0,10.019791276022447
825.0,10.01981529456117
826.0,10.01983931309989
827.0,10.01986333163861
828.0,10.019887350177331
829.0,10.019911368716052
830.0,10.019935387254773
831.0,10.019959405793493
832.0,10.019983424332212
833.0,10.02000744287093
834.0,10.02003146140965
835.0,10.020055479948368
836.0,10.020079498487087
837.0,10.020103517025804
838.0,10.020127535564521
839.0,10.020151554103238
840.0,10.020175572641955
841.0,10.020199591180672
842.0,10.020223609719388
843.0,10.020247628258103
844.0,10.020271646796818
845.0,10.020295665335533
846.0,10.020319683874249
847.0,10.020343702412962
848.0,10.020367720951675
849.0,10.020391739490389
850.0,10.020415758029102
851.0,10.020439776567816
852.0,10.020463795106528
853.0,10.02048781364524
854.0,10.020511832183951
855.0,10.020535850722663
856.0,10.020559869261374
857.0,10.020583887800086
858.0,10.020607906338796
859.0,10.020631924877506
860.0,10.020655943416216
861.0,10.020679961954926
862.0,10.020703980493636
863.0,10.020727999032344
864.0,10.020752017571052
865.0,10.02077603610976
866.0,10.020800054648468
867.0,10.020824073187176
868.0,10.020848091725883
869.0,10.02087211026459
870.0,10.020896128803296
871.0,10.020920147342002
872.0,10.020944165880708
873.0,10.020968184419413
874.0,10.020992202958118
875.0,10.021016221496822
876.0,10.021040240035527
877.0,10.021064258574231
878.0,10.021088277112934
879.0,10.021112295651637
880.0,10.02113631419034
881.0,10.021160332729043
882.0,10.021184351267745
883.0,10.021208369806448
884.0,10.02123238834515
885.0,10.02125640688385
886.0,10.021280425422551
887.0,10.021304443961252
888.0,10.021328462499953
889.0,10.021352481038653
890.0,10.021376499577352
891.0,10.021400518116051
892.0,10.02142453665475
893.0,10.02144855519345
894.0,10.021472573732147
895.0,10.021496592270845
896.0,10.021520610809542
897.0,10.02154462934824
898.0,10.021568647886937
899.0,10.021592666425633
900.0,10.021616684964329
901.0,10.021640703503024
902.0,10.02166472204172
903.0,10.021688740580416
904.0,10.02171275911911
905.0,10.021736777657804
906.0,10.021760796196498
907.0,10.021784814735192
908.0,10.021808833273885
909.0,10.02183285181258
910.0,10.021856870351272
911.0,10.021880888889964
912.0,10.021904907428656
913.0,10.021928925967348
914.0,10.02195294450604
915.0,10.02197696304473
916.0,10.022000981583421
917.0,10.022025000122111
918.0,10.022049018660802
919.0,10.022073037199492
920.0,10.02209705573818
921.0,10.02212107427687
922.0,10.022145092815558
923.0,10.022169111354247
924.0,10.022193129892935
925.0,10.022217148431622
926.0,10.022241166970309
927.0,10.022265185508996
928.0,10.022289204047683
929.0,10.02231322258637
930.0,10.022337241125054
931.0,10.02236125966374
932.0,10.022385278202425
933.0,10.02240929674111
934.0,10.022433315279795
935.0,10.02245733381848
936.0,10.022481352357163
937.0,10.022505370895846
938.0,10.02252938943453
939.0,10.022553407973213
940.0,10.022577426511896
941.0,10.022601445050578
942.0,10.022625463589259
943.0,10.02264948212794
944.0,10.022673500666622
945.0,10.022697519205304
946.0,10.022721537743983
947.0,10.022745556282663
948.0,10.022769574821343
949.0,10.022793593360023
950.0,10.022817611898702
951.0,10.02284163043738
952.0,10.022865648976058
953.0,10.022889667514736
954.0,10.022913686053414
955.0,10.022937704592092
956.0,10.022961723130768
957.0,10.022985741669444
958.0,10.02300976020812
959.0,10.023033778746797
960.0,10.023057797285473
961.0,10.023081815824149
962.0,10.023105834362823
963.0,10.023129852901498
964.0,10.023153871440172
965.0,10.023177889978847
966.0,10.023201908517521
967.0,10.023225927056194
968.0,10.023249945594866
969.0,10.023273964133539
970.0,10.023297982672212
971.0,10.023322001210884
972.0,10.023346019749555
973.0,10.023370038288226
974.0,10.023394056826897
975.0,10.023418075365568
976.0,10.023442093904238
977.0,10.023466112442907
978.0,10.023490130981576
979.0,10.023514149520246
980.0,10.023538168058915
981.0,10.023562186597584
982.0,10.023586205136251
983.0,10.023610223674918
984.0,10.023634242213586
985.0,10.023658260752253
986.0,10.02368227929092
987.0,10.023706297829587
988.0,10.023730316368253
989.0,10.023754334906918
990.0,10.023778353445584
991.0,10.02380237198425
992.0,10.023826390522915
993.0,10.023850409061579
994.0,10.023874427600242
995.0,10.023898446138906
996.0,10.02392246467757
997.0,10.023946483216234
998.0,10.023970501754896
999.0,10.023994520293558
